ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS_TARGET,AGE_YEARS,FLAG_UNEMPLOYED,YEARS_EMPLOYED,INCOME_PER_MEMBER,EMPLOYED_TO_AGE_RATIO,INCOME_GROUP,AGE_GROUP,EXPERIENCE_BUCKET,FINANCIAL_STABILITY_SCORE
5065682,F,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-15137,-2734,1,0,1,0,,4.0,0,41.44,0,7.49,112500.0,0.18074324324324326,high,adult,mid,3.0
5065683,F,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-15137,-2734,1,0,1,0,,4.0,0,41.44,0,7.49,112500.0,0.18074324324324326,high,adult,mid,3.0
5065685,F,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-15137,-2734,1,0,1,0,,4.0,0,41.44,0,7.49,112500.0,0.18074324324324326,high,adult,mid,3.0
5065686,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16458,-9581,1,0,0,0,Laborers,1.0,0,45.06,0,26.23,270000.0,0.5821127385707945,high,adult,senior,2.0
5065688,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16458,-9581,1,0,0,0,Laborers,1.0,0,45.06,0,26.23,270000.0,0.5821127385707945,high,adult,senior,2.0
5065689,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16458,-9581,1,0,0,0,Laborers,1.0,0,45.06,0,26.23,270000.0,0.5821127385707945,high,adult,senior,2.0
5065690,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065691,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065692,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065693,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065694,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065695,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065696,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065697,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065698,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065699,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065700,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-18213,-1151,1,1,0,0,Managers,2.0,0,49.86,0,3.15,157500.0,0.0631768953068592,high,adult,mid,3.0
5065702,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454,365243,1,0,1,0,,1.0,0,47.79,1,0.0,225000.0,0.0,medium,adult,entry,3.0
5065703,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454,365243,1,0,1,0,,1.0,0,47.79,1,0.0,225000.0,0.0,medium,adult,entry,3.0
5065704,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454,365243,1,0,1,0,,1.0,0,47.79,1,0.0,225000.0,0.0,medium,adult,entry,3.0
5065705,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454,365243,1,0,1,0,,1.0,0,47.79,1,0.0,225000.0,0.0,medium,adult,entry,3.0
5065707,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-17454,365243,1,0,1,0,,1.0,0,47.79,1,0.0,225000.0,0.0,medium,adult,entry,3.0
5065708,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10579,-662,1,0,0,0,Laborers,1.0,0,28.96,0,1.81,157500.0,0.0625,medium,youth,entry,3.0
5065709,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10361,-269,1,1,0,0,Drivers,2.0,0,28.37,0,0.74,56250.0,0.026083891434614027,medium,youth,entry,2.0
5065710,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10361,-269,1,1,0,0,Drivers,2.0,0,28.37,0,0.74,56250.0,0.026083891434614027,medium,youth,entry,2.0
5065711,F,Y,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-10175,-573,1,0,0,0,Core staff,1.0,0,27.86,0,1.57,157500.0,0.05635319454414932,medium,youth,entry,3.0
5065712,F,Y,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-10175,-573,1,0,0,0,Core staff,1.0,0,27.86,0,1.57,157500.0,0.05635319454414932,medium,youth,entry,3.0
5065714,F,N,N,0,130500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24293,365243,1,0,0,0,,1.0,0,66.51,1,0.0,130500.0,0.0,medium,senior,entry,0.0
5065715,F,N,N,0,130500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24293,365243,1,0,0,0,,1.0,0,66.51,1,0.0,130500.0,0.0,medium,senior,entry,0.0
5065716,F,N,N,0,130500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-24293,365243,1,0,0,0,,1.0,0,66.51,1,0.0,130500.0,0.0,medium,senior,entry,0.0
5065721,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,0,43.74,0,23.98,67500.0,0.5482395976223137,medium,adult,senior,2.0
5065722,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,0,43.74,0,23.98,67500.0,0.5482395976223137,medium,adult,senior,2.0
5065723,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,0,43.74,0,23.98,67500.0,0.5482395976223137,medium,adult,senior,2.0
5065725,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,0,43.74,0,23.98,67500.0,0.5482395976223137,medium,adult,senior,2.0
5065727,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,0,43.74,0,23.98,67500.0,0.5482395976223137,medium,adult,senior,2.0
5065728,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,0,43.74,0,23.98,67500.0,0.5482395976223137,medium,adult,senior,2.0
5065729,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,0,43.74,0,23.98,67500.0,0.5482395976223137,medium,adult,senior,2.0
5065730,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,0,43.74,0,23.98,67500.0,0.5482395976223137,medium,adult,senior,2.0
5065731,F,N,Y,1,202500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-15975,-8760,1,0,0,0,Private service staff,3.0,0,43.74,0,23.98,67500.0,0.5482395976223137,medium,adult,senior,2.0
5065732,F,Y,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,-21508,365243,1,0,0,0,,2.0,0,58.89,1,0.0,78750.0,0.0,medium,senior,entry,3.0
5065734,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23864,365243,1,0,0,0,,2.0,0,65.34,1,0.0,56250.0,0.0,medium,senior,entry,0.0
5065735,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23864,365243,1,0,0,0,,2.0,0,65.34,1,0.0,56250.0,0.0,medium,senior,entry,0.0
5065736,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23864,365243,1,0,0,0,,2.0,0,65.34,1,0.0,56250.0,0.0,medium,senior,entry,0.0
5065737,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23864,365243,1,0,0,0,,2.0,0,65.34,1,0.0,56250.0,0.0,medium,senior,entry,0.0
5065738,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23864,365243,1,0,0,0,,2.0,0,65.34,1,0.0,56250.0,0.0,medium,senior,entry,0.0
5065739,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23864,365243,1,0,0,0,,2.0,0,65.34,1,0.0,56250.0,0.0,medium,senior,entry,0.0
5065740,M,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16690,-1181,1,0,0,0,Security staff,3.0,0,45.69,0,3.23,30000.0,0.07069380608448239,low,adult,mid,1.0
5065742,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-21955,365243,1,0,1,0,,2.0,1,60.11,1,0.0,112500.0,0.0,medium,senior,entry,3.0
5065743,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-21955,365243,1,0,1,0,,2.0,0,60.11,1,0.0,112500.0,0.0,medium,senior,entry,3.0
5065744,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-21955,365243,1,0,1,0,,2.0,0,60.11,1,0.0,112500.0,0.0,medium,senior,entry,3.0
5065746,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-21955,365243,1,0,1,0,,2.0,1,60.11,1,0.0,112500.0,0.0,medium,senior,entry,3.0
5065747,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-21955,365243,1,0,1,0,,2.0,0,60.11,1,0.0,112500.0,0.0,medium,senior,entry,3.0
5065748,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-21955,365243,1,0,1,0,,2.0,0,60.11,1,0.0,112500.0,0.0,medium,senior,entry,3.0
5065749,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,1,0,0,0,High skill tech staff,2.0,0,43.55,0,5.15,94500.0,0.11825487944890932,medium,adult,mid,3.0
5065750,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,1,0,0,0,High skill tech staff,2.0,0,43.55,0,5.15,94500.0,0.11825487944890932,medium,adult,mid,3.0
5065751,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,1,0,0,0,High skill tech staff,2.0,0,43.55,0,5.15,94500.0,0.11825487944890932,medium,adult,mid,3.0
5065752,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,1,0,0,0,High skill tech staff,2.0,0,43.55,0,5.15,94500.0,0.11825487944890932,medium,adult,mid,3.0
5065753,M,Y,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-15906,-1881,1,0,0,0,High skill tech staff,2.0,0,43.55,0,5.15,94500.0,0.11825487944890932,medium,adult,mid,3.0
5065754,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19886,-1577,1,1,0,0,Accountants,2.0,0,54.44,0,4.32,112500.0,0.07935341660543718,medium,adult,mid,3.0
5065755,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19886,-1577,1,1,0,0,Accountants,2.0,0,54.44,0,4.32,112500.0,0.07935341660543718,medium,adult,mid,3.0
5065756,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16902,-1699,1,0,0,0,Laborers,3.0,0,46.28,0,4.65,52500.0,0.10047536732929992,medium,adult,mid,3.0
5065757,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16902,-1699,1,0,0,0,Laborers,3.0,0,46.28,0,4.65,52500.0,0.10047536732929992,medium,adult,mid,3.0
5065758,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16902,-1699,1,0,0,0,Laborers,3.0,0,46.28,0,4.65,52500.0,0.10047536732929992,medium,adult,mid,3.0
5065759,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19483,-2765,1,1,0,0,Laborers,2.0,0,53.34,0,7.57,78750.0,0.14191976002999623,medium,adult,mid,3.0
5065760,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19483,-2765,1,1,0,0,Laborers,2.0,0,53.34,0,7.57,78750.0,0.14191976002999623,medium,adult,mid,3.0
5065761,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14746,-693,1,0,0,0,,1.0,0,40.37,0,1.9,90000.0,0.047064651969284124,low,adult,entry,1.0
5065762,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14746,-693,1,0,0,0,,1.0,0,40.37,0,1.9,90000.0,0.047064651969284124,low,adult,entry,1.0
5065763,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14746,-693,1,0,0,0,,1.0,0,40.37,0,1.9,90000.0,0.047064651969284124,low,adult,entry,1.0
5065764,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14746,-693,1,0,0,0,,1.0,0,40.37,0,1.9,90000.0,0.047064651969284124,low,adult,entry,1.0
5065765,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,1,0,0,1,Sales staff,2.0,0,39.43,0,2.9,94500.0,0.07354805985290389,medium,adult,entry,2.0
5065766,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,1,0,0,1,Sales staff,2.0,0,39.43,0,2.9,94500.0,0.07354805985290389,medium,adult,entry,2.0
5065767,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,1,0,0,1,Sales staff,2.0,0,39.43,0,2.9,94500.0,0.07354805985290389,medium,adult,entry,2.0
5065768,F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14402,-1059,1,0,0,1,Sales staff,2.0,0,39.43,0,2.9,94500.0,0.07354805985290389,medium,adult,entry,2.0
5065769,F,N,Y,0,216000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21102,365243,1,0,0,0,,1.0,0,57.77,1,0.0,216000.0,0.0,medium,senior,entry,2.0
5065770,F,N,Y,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9269,-512,1,1,0,0,Cooking staff,3.0,0,25.38,0,1.4,30000.0,0.05516154452324665,low,youth,entry,1.0
5065771,F,N,Y,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-9269,-512,1,1,0,0,Cooking staff,3.0,0,25.38,0,1.4,30000.0,0.05516154452324665,low,youth,entry,1.0
5065772,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21079,365243,1,0,0,0,,2.0,0,57.71,1,0.0,146250.0,0.0,high,senior,entry,2.0
5065773,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21079,365243,1,0,0,0,,2.0,0,57.71,1,0.0,146250.0,0.0,high,senior,entry,2.0
5065774,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21079,365243,1,0,0,0,,2.0,0,57.71,1,0.0,146250.0,0.0,high,senior,entry,2.0
5065775,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21079,365243,1,0,0,0,,2.0,0,57.71,1,0.0,146250.0,0.0,high,senior,entry,2.0
5065776,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21079,365243,1,0,0,0,,2.0,0,57.71,1,0.0,146250.0,0.0,high,senior,entry,2.0
5065779,F,N,Y,0,472500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21937,365243,1,0,0,0,,2.0,0,60.06,1,0.0,236250.0,0.0,high,senior,entry,2.0
5065781,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,1,0,0,0,Sales staff,2.0,0,47.48,0,2.57,78750.0,0.05412805391743892,medium,adult,entry,2.0
5065782,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,1,0,0,0,Sales staff,2.0,0,47.48,0,2.57,78750.0,0.05412805391743892,medium,adult,entry,2.0
5065784,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,1,0,0,0,Sales staff,2.0,0,47.48,0,2.57,78750.0,0.05412805391743892,medium,adult,entry,2.0
5065786,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,1,0,0,0,Sales staff,2.0,0,47.48,0,2.57,78750.0,0.05412805391743892,medium,adult,entry,2.0
5065787,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,1,0,0,0,Sales staff,2.0,0,47.48,0,2.57,78750.0,0.05412805391743892,medium,adult,entry,2.0
5065788,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17343,-938,1,0,0,0,Sales staff,2.0,0,47.48,0,2.57,78750.0,0.05412805391743892,medium,adult,entry,2.0
5065789,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,1,0,0,1,Drivers,1.0,0,35.35,0,9.32,315000.0,0.26364922206506364,high,adult,mid,3.0
5065790,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,1,0,0,1,Drivers,1.0,0,35.35,0,9.32,315000.0,0.26364922206506364,high,adult,mid,3.0
5065791,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,1,0,0,1,Drivers,1.0,0,35.35,0,9.32,315000.0,0.26364922206506364,high,adult,mid,3.0
5065792,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,1,0,0,1,Drivers,1.0,0,35.35,0,9.32,315000.0,0.26364922206506364,high,adult,mid,3.0
5065793,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,1,0,0,1,Drivers,1.0,0,35.35,0,9.32,315000.0,0.26364922206506364,high,adult,mid,3.0
5065795,M,Y,Y,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12912,-3403,1,0,0,1,Drivers,1.0,0,35.35,0,9.32,315000.0,0.26364922206506364,high,adult,mid,3.0
5065796,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23857,365243,1,0,0,0,,1.0,0,65.32,1,0.0,67500.0,0.0,low,senior,entry,1.0
5065797,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22546,365243,1,0,1,0,,2.0,0,61.73,1,0.0,33750.0,0.0,low,senior,entry,1.0
5065798,F,N,Y,0,44550.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22911,365243,1,0,0,0,,2.0,0,62.73,1,0.0,22275.0,0.0,low,senior,entry,1.0
5065799,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24174,365243,1,0,0,0,,1.0,0,66.18,1,0.0,135000.0,0.0,medium,senior,entry,1.0
5065800,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24174,365243,1,0,0,0,,1.0,0,66.18,1,0.0,135000.0,0.0,medium,senior,entry,1.0
5065801,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24174,365243,1,0,0,0,,1.0,0,66.18,1,0.0,135000.0,0.0,medium,senior,entry,1.0
5065803,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24174,365243,1,0,0,0,,1.0,0,66.18,1,0.0,135000.0,0.0,medium,senior,entry,1.0
5065804,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-24174,365243,1,0,0,0,,1.0,0,66.18,1,0.0,135000.0,0.0,medium,senior,entry,1.0
5065805,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,0,43.57,0,2.15,25500.0,0.04934588019279321,low,adult,entry,0.0
5065806,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,0,43.57,0,2.15,25500.0,0.04934588019279321,low,adult,entry,0.0
5065807,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,0,43.57,0,2.15,25500.0,0.04934588019279321,low,adult,entry,0.0
5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,0,43.57,0,2.15,25500.0,0.04934588019279321,low,adult,entry,0.0
5065809,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,0,43.57,0,2.15,25500.0,0.04934588019279321,low,adult,entry,0.0
5065810,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,0,43.57,0,2.15,25500.0,0.04934588019279321,low,adult,entry,0.0
5065811,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,0,43.57,0,2.15,25500.0,0.04934588019279321,low,adult,entry,0.0
5065812,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0,0,43.57,0,2.15,25500.0,0.04934588019279321,low,adult,entry,0.0
5065813,F,Y,N,2,103500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11684,-3860,1,1,0,0,,4.0,0,31.99,0,10.57,25875.0,0.3304157549234136,medium,youth,senior,1.0
5065815,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19061,-9794,1,1,0,0,Cooking staff,1.0,0,52.19,0,26.81,112500.0,0.5136999425177237,medium,adult,senior,1.0
5065816,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19061,-9794,1,1,0,0,Cooking staff,1.0,0,52.19,0,26.81,112500.0,0.5136999425177237,medium,adult,senior,1.0
5065817,F,N,Y,1,72000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8054,-389,1,1,0,0,Core staff,3.0,0,22.05,0,1.07,24000.0,0.04852607709750567,low,youth,entry,1.0
5065818,F,N,Y,1,81000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14494,-1516,1,0,1,0,Core staff,3.0,0,39.68,0,4.15,27000.0,0.10458669354838711,low,adult,mid,1.0
5065819,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15879,-2276,1,0,0,0,Laborers,3.0,0,43.47,0,6.23,52500.0,0.14331723027375204,medium,adult,mid,3.0
5065820,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15879,-2276,1,0,0,0,Laborers,3.0,0,43.47,0,6.23,52500.0,0.14331723027375204,medium,adult,mid,3.0
5065821,F,Y,Y,0,157500.0,Working,Higher education,Civil marriage,House / apartment,-20806,-2338,1,0,0,0,Managers,2.0,0,56.96,0,6.4,78750.0,0.11235955056179776,medium,senior,mid,3.0
5065822,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0,46.43,1,0.0,39375.0,0.0,medium,adult,entry,3.0
5065823,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0,46.43,1,0.0,39375.0,0.0,medium,adult,entry,3.0
5065824,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0,46.43,1,0.0,39375.0,0.0,medium,adult,entry,3.0
5065828,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0,46.43,1,0.0,39375.0,0.0,medium,adult,entry,3.0
5065829,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0,46.43,1,0.0,39375.0,0.0,medium,adult,entry,3.0
5065830,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0,46.43,1,0.0,39375.0,0.0,medium,adult,entry,3.0
5065831,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0,46.43,1,0.0,39375.0,0.0,medium,adult,entry,3.0
5065832,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0,46.43,1,0.0,39375.0,0.0,medium,adult,entry,3.0
5065833,M,Y,Y,2,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-16957,365243,1,0,0,0,,4.0,0,46.43,1,0.0,39375.0,0.0,medium,adult,entry,3.0
5065835,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19737,365243,1,0,0,0,,1.0,0,54.04,1,0.0,67500.0,0.0,low,adult,entry,1.0
5065836,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19737,365243,1,0,0,0,,1.0,0,54.04,1,0.0,67500.0,0.0,low,adult,entry,1.0
5065837,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19737,365243,1,0,0,0,,1.0,0,54.04,1,0.0,67500.0,0.0,low,adult,entry,1.0
5065838,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19737,365243,1,0,0,0,,1.0,0,54.04,1,0.0,67500.0,0.0,low,adult,entry,1.0
5065839,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20448,-907,1,1,0,0,Security staff,2.0,0,55.98,0,2.48,67500.0,0.04430153626295106,medium,senior,entry,1.0
5065841,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20448,-907,1,1,0,0,Security staff,2.0,0,55.98,0,2.48,67500.0,0.04430153626295106,medium,senior,entry,1.0
5066361,F,N,N,0,121500.0,Working,Secondary / secondary special,Separated,House / apartment,-16471,-2745,1,0,1,0,,1.0,0,45.1,0,7.52,121500.0,0.16674057649667404,medium,adult,mid,0.0
